meaning,example,order,word,numbering
215_2,〔타고난 곱슬머리를 살린 헤어스타일을 하다〕,1,215,215_2_1
215_3,아무 일도 없었다는 듯이 천연덕스럽게 웃다/너스레를 떨다,1,215,215_3_1
215_3,천연한 표정을 짓다天然하다; 天然히; 天然덕스럽다; 天然덕스레,2,215,215_3_2
216_1,이동 통신/전화,1,216,216_1_1
216_1,순간/병력 이동,2,216,216_1_2
216_1,부대 전체가 이동하다,3,216,216_1_3
216_1,책장을 이동하다,4,216,216_1_4
216_1,이동에 걸리는 시간,5,216,216_1_5
216_1,대중교통/자동차/지하철/비행기/배로 이동하다,6,216,216_1_6
216_1,다음 장소로 이동하다,7,216,216_1_7
217_1,야생/포유/척추/무척추/연체/애완/반려/육식/초식/멸종한 동물,1,217,217_1_1
217_1,동물 도감/병원,2,217,217_1_2
217_1,큰 동물이 작은 동물을 잡아먹다,3,217,217_1_3
217_1,동물원에 가서 여러 동물들을 구경하다,4,217,217_1_4
217_1,동물적 행동/본능,5,217,217_1_5
217_1,동물적으로 행동하다,6,217,217_1_6
218_1,수면/자금/예산/영양/시간/산소/일손 부족,1,218,218_1_1
218_1,돈이 부족해서 사고 싶은 물건을 살 수 없다.,2,218,218_1_2
218_1,하고 싶은 사업을 하기에는 자금이 턱없이 부족 하다.,3,218,218_1_3
218_2,"과분한 칭찬 감사합니다만, 저는 아직 부족 한 것이 많습니다.",1,218,218_2_1
218_2,옥에 티,2,218,218_2_2
219_1,자연/사회/경험/생명/지구/대기/인문 과학,1,219,219_1_1
219_1,과학 연구/서적/잡지,2,219,219_1_2
219_1,과학의 발달은 생활을 크게 변화시켰다.,3,219,219_1_3
219_1,우리는 과학을 신뢰하고 봉건적 미신을 타파해야 한다.,4,219,219_1_4
219_2,이 방법은 과학적이지 않다.,1,219,219_2_1
219_2,과학적으로 경작하다,2,219,219_2_2
219_2,과학적 사고/설명/방법/추론,3,219,219_2_3
220_1,태양이 떠오르다/눈부시다,1,220,220_1_1
220_1,지구는 태양 주위를 돌고있다.,2,220,220_1_2
220_1,태양 빛을 이용하여 발전하다,3,220,220_1_3
220_1,여름에는 태양(빛)이 강렬하다.,4,220,220_1_4
220_2,그는 대한민국 축구계의 태양이다.,1,220,220_2_1
220_2,민족/내 마음의 태양,2,220,220_2_2
221_1,화석/친환경 연료,1,221,221_1_1
221_1,연료를 공급하다/주입하다/보충하다/절약하다,2,221,221_1_2
221_1,연료가 바닥나다/떨어지다/소모되다,3,221,221_1_3
221_1,자동차는 보통 휘발유나 천연가스를 연료로 사용한다.,4,221,221_1_4
221_1,건조시킨 이탄을 연료로 사용하다,5,221,221_1_5
222_1,〔조사 방법에 대해 궁리하다/고민하다〕,1,222,222_1_1
222_1,〔잘 궁리해서 작품으로 만들다〕,2,222,222_1_2
222_2,학교/과외/시험/입시/영어/수학 공부,1,222,222_2_1
222_2,교실에서 학생들이 공부하고 있다.,2,222,222_2_2
222_2,공부를 잘하다/못하다,3,222,222_2_3
222_2,공부를 마치다/시키다,4,222,222_2_4
222_2,공부에 여념이 없다,5,222,222_2_5
222_3,〔시간/노력을 허비하다〕,1,222,222_3_1
222_3,〔많은 노력을 들이다〕,2,222,222_3_2
222_4,〔잠깐 사이에 두 사람은 일을 다 했다.〕,1,222,222_4_1
222_4,〔너 시간 있니?〕,2,222,222_4_2
222_4,〔나는 놀 시간/틈/겨를이 없다.〕,3,222,222_4_3
223_1,아라비아/로마 숫자,1,223,223_1_1
223_1,숫자를 읽을 줄 알다,2,223,223_1_2
223_1,1~10의 숫자 로 답하시오.,3,223,223_1_3
223_2,각 공장의 납품 숫자 /수량,1,223,223_2_1
223_2,숫자를 밝다/강하다,2,223,223_2_2
223_2,숫자가 말해 주는 바가 있다.,3,223,223_2_3
223_2,엄청난 숫자,4,223,223_2_4
223_2,아프리카에서는 거의 2억의 인구를 잃었다. 이는 모골이 송연한 숫자이다.,5,223,223_2_5
223_3,〔디지털 손목시계/카메라/디스플레이〕,1,223,223_3_1
224_1,경공업/중공업,1,224,224_1_1
224_1,전자/기계/화학/자동차/재래식/첨단 공업,2,224,224_1_2
224_1,공업 현대화/지대/지역/단지,3,224,224_1_3
224_1,공업에 종사하다,4,224,224_1_4
224_1,공업을 일으키다/진흥하다,5,224,224_1_5
225_1,참고 자료/도서/문헌/열람실,1,225,225_1_1
225_1,선행 연구를 참고하다,2,225,225_1_2
225_1,이 주제에 대한 공부에 참고할 만한 책을 추천해 주세요.,3,225,225_1_3
225_1,그는 이 글을 쓰기 위해 많은 문헌을 참고했다.,4,225,225_1_4
225_1,최종 결정/판단을 내리기 전에 이것도 참고할 필요가 있다.,5,225,225_1_5
225_1,참고 삼아 이것도 한번 보세요.,6,225,225_1_6
226_1,성격 조사/차이/테스트,1,226,226_1_1
226_1,화끈한/다혈절적인/온화한/부드러운/겸손한/차분한/사교적인/수줍은/낙천적/쾌활한/염세적/대범한/모난 성격,2,226,226_1_2
226_1,그는 성격이 매우 온화해서 모두 그와 사귀고 싶어한다.,3,226,226_1_3
226_1,성격 차이로 이혼하다,4,226,226_1_4
226_2,이 정당의 성격을 이해하다,1,226,226_2_1
226_2,실학에는 근대 지향적인성격이 있다.,2,226,226_2_2
226_2,예술적/학문적/독자적/융합적 성격,3,226,226_2_3
227_1,실행 가능성/전략/결과,1,227,227_1_1
227_1,약속을/계획을/약속대로/계획대로 실행하다,2,227,227_1_2
227_1,실행에 옮기다,3,227,227_1_3
227_1,실행력이 있다/부족하다,4,227,227_1_4
227_1,실행 가능한/불가능한 방법,5,227,227_1_5
227_1,이 계획은 실행하기 어렵다.,6,227,227_1_6
227_1,말보다 실행이 어렵다/중요하다.,7,227,227_1_7
227_2,실행 파일/명령/결과,1,227,227_2_1
228_1,자동차/운행/처리/규정/제한/최고/최저 속도,1,228,228_1_1
228_1,속도 위반,2,228,228_1_2
228_1,속도를 올리다/높이다/낮추다/유지하다/측정하다/기록하다,3,228,228_1_3
228_1,일정한/빠른/느린 속도로 걷다/달리다/움직이다,4,228,228_1_4
228_1,자동차는 갑자기 속도를 늦추고 경적을 울렸다.,5,228,228_1_5
228_1,태풍이 속도를 높여서 다가오다,6,228,228_1_6
229_1,노력을 기울이다/쏟다,1,229,229_1_1
229_1,노력한 보람이 있다,2,229,229_1_2
229_1,각고의 노력 끝에,3,229,229_1_3
229_1,신기술/신제품 개발을 위해 노력하다,4,229,229_1_4
229_1,성적이 나쁜 학생은 학습에 더 노력해야 한다.,5,229,229_1_5
229_2,〔그는 열심히 공부하고 있다.〕,1,229,229_2_1
229_2,〔열심히 돈을 벌다〕,2,229,229_2_2
230_1,이상을 품다/실현하다,1,230,230_1_1
230_1,이상과 현실의 괴리로 고민하다,2,230,230_1_2
230_1,학생들은 모두 숭고한 이상을 품고 있다.,3,230,230_1_3
230_1,너의 이상을 말해 보아라.,4,230,230_1_4
230_2,제품의 질이 별로 이상적이지 않다.,1,230,230_2_1
230_2,이상의/이상적인 가정/복지사회/국가(상)/사회/인간(상)/남편/아내/형태,2,230,230_2_2
230_2,연구를 진행하기에 이상적인 환경이다.,3,230,230_2_3
231_1,절호의/좋은 기회,1,231,231_1_1
231_1,기회를 잡다/포착하다/놓치다/노리다/엿보다/만들다,2,231,231_1_2
231_1,기회가 찾아오다,3,231,231_1_3
231_1,발언 기회를 주다,4,231,231_1_4
231_1,이번 기회에 그를 꼭 만나고 싶다.,5,231,231_1_5
231_1,성공하는 사람은 기회를 잘 잡는다.,6,231,231_1_6
231_1,기회 균등/비용,7,231,231_1_7
231_1,그를 만날 기회가 지금까지 없었다.,8,231,231_1_8
231_1,기회가 되면/닿으면,9,231,231_1_9
232_1,출발 시간,1,232,232_1_1
232_1,예정을 앞당겨 출발하다,2,232,232_1_2
232_1,출발까지 아직 시간이 있다.,3,232,232_1_3
232_2,사회인으로서의 출발을 축하하다,1,232,232_2_1
232_2,이 회사는 작은 구멍가게로 출발했다.,2,232,232_2_2
232_2,큰 일도 작은 것에서 출발해야 한다.,3,232,232_2_3
232_2,문제를 다룰 때 현실에서 출발해야 한다.,4,232,232_2_4
233_1,식물 표본을 채집하다,1,233,233_1_1
233_1,그는 많은 식물들을 구별할 수 있다.,2,233,233_1_2
233_1,숲속에는 많은 식물들이 살고 있다.,3,233,233_1_3
233_1,식물성 지방,4,233,233_1_4
234_1,두부 요리,1,234,234_1_1
234_1,두부와 미역을 넣고 된장국을 끓이다,2,234,234_1_2
234_1,두부를 부쳐 먹다,3,234,234_1_3
235_1,역사/사건/회의 기록,1,235,235_1_1
235_1,기록을 남기다/조사하다,2,235,235_1_2
235_1,전쟁을 기록한 필름,3,235,235_1_3
235_1,마을의 변화를 사진으로 기록하다,4,235,235_1_4
235_1,당시의 기록은 찾아볼 수 없다.,5,235,235_1_5
235_1,그는 지도자가 회의에서 한 말을 기록해야 한다.,6,235,235_1_6
235_1,이상은 이번 토론회의 전체 기록이다.,7,235,235_1_7
235_1,그는 수첩에 일의 진행 과정을 간단히 기록했다.,8,235,235_1_8
235_2,세계/올림픽/한국 신기록,1,235,235_2_1
235_2,기록을 갱신하다/깨다,2,235,235_2_2
235_2,그는 100미터 달리기에서9.9초를 기록했다.,3,235,235_2_3
235_2,그는 최다 홈런 기록 보유자다.,4,235,235_2_4
236_1,상세한 지도/설계도/계획,1,236,236_1_1
236_1,상세히 묘사하다/그리다/쓰다,2,236,236_1_2
236_1,상세한 보고서를 작성하다,3,236,236_1_3
236_1,경위를 상세히 설명하다,4,236,236_1_4
236_1,이 사안에 대해 상세히 보고하겠습니다.,5,236,236_1_5
236_2,〔상세한 것은 추후 공지하겠습니다.〕,1,236,236_2_1
237_1,진보/혁신/혁명/보수/수구정권,1,237,237_1_1
237_1,정권 교체/이양/창출/재창출,2,237,237_1_2
237_1,정권을 잡다/쟁취하다/탈취하다/빼앗다/빼앗기다,3,237,237_1_3
237_1,쿠데타로/선거로/민주적절차를 거쳐/혁명으로 정권을 잡다,4,237,237_1_4
237_1,새 정권이 수립되다,5,237,237_1_5
237_1,새로 수립된 정권은 인민을 위해 봉사한다.,6,237,237_1_6
238_1,단풍이 곱게 물든 산의 풍경,1,238,238_1_1
238_1,한 폭의 수채화 같은 풍경,2,238,238_1_2
238_1,황산의 풍경은 매우 아름답다.,3,238,238_1_3
238_1,여행지에서 옛 생각이 들게 하는 풍경을 보았다.,4,238,238_1_4
238_2,건물 안 풍경을 둘러보다,1,238,238_2_1
238_2,교실에서 운동장 풍경이 보인다.,2,238,238_2_2
238_2,이 소설은 그 시대 지식인들의 풍경을 그렸다.,3,238,238_2_3
239_1,구두/서면/최종/결과/중간/긴급/정례 보고,1,239,239_1_1
239_1,사건 발생을 보고하다,2,239,239_1_2
239_1,활동 내용을 보고하다,3,239,239_1_3
239_1,보고서를 작성하다/제출하다,4,239,239_1_4
239_1,매니저는 회사의 올해 재무 상태를 이사회에 보고했다.,5,239,239_1_5
239_1,현지에서 새로운 보고가 들어왔다.,6,239,239_1_6
239_1,보고(서)가 충실하다/부실하다,7,239,239_1_7
239_1,조사위원회는 사건의 진상을 보고하였다.,8,239,239_1_8
239_2,〔학술 강연/발표〕,1,239,239_2_1
240_1,건축 설계/공사,1,240,240_1_1
240_1,주택/도서관/교회를 건축하다,2,240,240_1_2
240_1,광화루는 푸단대학의 랜드마크 건축(물)이다.,3,240,240_1_3
240_1,건축가를 지망하다,4,240,240_1_4
240_1,그 교회는 100년에 걸쳐 건축되었다.,5,240,240_1_5
241_1,판단 능력/착오/기준,1,241,241_1_1
241_1,상황/사실/가치/주관적/잠정(적) 판단,2,241,241_1_2
241_1,판단을 하다/내리다,3,241,241_1_3
241_1,확실한 정보/근거를 바탕으로 판단하다,4,241,241_1_4
241_1,판단력이 뛰어나다/명석하다/흐려지다/빠르다/느리다,5,241,241_1_5
241_1,사장은 현 상황을 투자 적기로 판단하고 있다.,6,241,241_1_6
241_1,전후 사정을 살펴보니 그의 결정이 올바른 것으로 판단된다.,7,241,241_1_7
241_1,어느 쪽 말이 맞는지 판단하기가 어렵다.,8,241,241_1_8
241_2,〔성명점/신수점〕,1,241,241_2_1
242_1,반대 의견/발언/투표,1,242,242_1_1
242_1,나는 그의 의견에 반대한다.,2,242,242_1_2
242_1,법안에 반대하다,3,242,242_1_3
242_1,찬성과 반대의 수가 같다.,4,242,242_1_4
242_1,그는 심한 반대에도 불구하고 자기의 뜻을 굽히지 않았다.,5,242,242_1_5
242_1,두 사람은 부모의 반대를 무릅쓰고 결혼했다.,6,242,242_1_6
242_2,반대 방향/쪽/말,1,242,242_2_1
242_2,시계 반대 방향,2,242,242_2_2
242_2,서로 반대 방향으로 가다,3,242,242_2_3
242_2,신발을 반대로 신다,4,242,242_2_4
242_2,역과 반대 방향으로 걸어갔다.,5,242,242_2_5
242_2,바람 부는 방향이 반대가 되었다.,6,242,242_2_6
242_2,반대쪽 발을 내밀다,7,242,242_2_7
243_1,일상/특수 업무,1,243,243_1_1
243_1,업무 능력/명령/일지/성적,2,243,243_1_2
243_1,업무가 과중하다,3,243,243_1_3
243_1,과중한 업무에 시달리다,4,243,243_1_4
243_1,업무상의 과실,5,243,243_1_5
243_1,경리/회계/판매/광고/인사관리/재고 관리 업무를 담당하다,6,243,243_1_6
243_1,새로 맡은 업무에 적응하다,7,243,243_1_7
243_1,업무를 신속히/능숙하게 처리하다,8,243,243_1_8
243_1,처리해야 할 업무가 산더미같이 쌓여 있다.,9,243,243_1_9
244_1,자기 소개(서)/주장,1,244,244_1_1
244_1,인류를 위해 자기를 희생하다,2,244,244_1_2
244_1,자기를 개조하다,3,244,244_1_3
244_1,그는 자기가 잘못했다고 생각한다.,4,244,244_1_4
244_1,자기에게 화가 나다,5,244,244_1_5
244_1,자기 잘못을 인정하다,6,244,244_1_6
244_2,〔병이 혼자서 저절로 넘어졌을 리는 없다.〕,1,244,244_2_1
245_1,소녀 시절,1,245,245_1_1
245_1,소녀적 감성/취향,2,245,245_1_2
245_1,귀여운 소녀,3,245,245_1_3
245_1,귀엽기만 하던 그 소녀가 어느덧 어엿한 숙녀가 되어 있었다.,4,245,245_1_4
245_1,그 동안 그녀도 같은 나이의 다른 소녀들처럼 아름다운 꿈들을 꾸어 보기도 하였다.,5,245,245_1_5
246_1,지식 분자/계층/저장소,1,246,246_1_1
246_1,과학/인문/역사 지식,2,246,246_1_2
246_1,다양한 분야에 걸쳐 풍부한 지식을 지니고 있다,3,246,246_1_3
246_1,지식이 해박하다/넓다/풍부하다,4,246,246_1_4
246_1,지식을 과시하다/적용하다,5,246,246_1_5
247_1,토지 제도/조사/가격,1,247,247_1_1
247_1,비옥한/척박한/평탄한 토지가 펼쳐져 있다.,2,247,247_1_2
247_1,토지를 매립하다/개간하다/경작하다/분할하다/할양하다/수용하다,3,247,247_1_3
247_1,세계에는 아직 사람의 발길이 닿지 않은 토지가 있다.,4,247,247_1_4
247_2,〔그 고장의 관습〕,1,247,247_2_1
247_2,〔그 지방 사람〕,2,247,247_2_2
247_2,〔그 지역의 관습에 따라 생활하다〕,3,247,247_2_3
247_2,〔처음 가 본 지역에서 길을 잃다〕,4,247,247_2_4
248_1,자연/문화재 보호,1,248,248_1_1
248_1,길 잃은 아이를 무사히 보호하다,2,248,248_1_2
248_1,군대의 책무는 국가의 안전을 보호하는 것이다.,3,248,248_1_3
248_1,야생동물을 보호하자고 호소하다,4,248,248_1_4
248_1,보호자,5,248,248_1_5
248_1,사회적 약자를 보호하다,6,248,248_1_6
248_1,문화/역사 유적이 훼손되지 않도록 보호하다,7,248,248_1_7
249_1,의료 행위/기관/보험/비용/수준/혜택/부대,1,249,249_1_1
249_1,선진적인 의료 혜택을 받다,2,249,249_1_2
249_1,의료 산업의 제도와 법규는 개선이 필요하다.,3,249,249_1_3
249_1,재해 지역에 의료품을 보내다,4,249,249_1_4
250_1,그의 당선이 확실하다,1,250,250_1_1
250_1,그가 틀렸음을 증명할 확실한 증거가 나에게 있다.,2,250,250_1_2
250_1,확실한 증거를 가지고 있다,3,250,250_1_3
250_1,확실한지 어떤지 모르겠다.,4,250,250_1_4
250_1,그녀의 웃음은 확실히 사람의 마음을 움직이는 힘이 있다.,5,250,250_1_5
250_1,그는 확실히 왔었다.,6,250,250_1_6
251_1,전기/난방/생산/안전 설비,1,251,251_1_1
251_1,설비 투자,2,251,251_1_2
251_1,거액을 들여 첨단 설비를 갖추다,3,251,251_1_3
251_1,학교 안에 각종 설비를 추가해 나갈 예정이다.,4,251,251_1_4
251_1,이 호텔은 설비가 매우 우아하다.,5,251,251_1_5
252_1,기초 공사,1,252,252_1_1
252_1,기초를 놓다 (다지다).,2,252,252_1_2
252_1,기초가 튼튼해야 건축물이 안전하다.,3,252,252_1_3
252_1,이곳은 지반이 약하기 때문에 기초를 특별히 더 튼튼히 해야 한다.,4,252,252_1_4
252_2,기초(적) 지식/과정/과목/체력/능력/조사/실력,1,252,252_2_1
252_2,기초를 닦다/다지다/연마하다/세우다,2,252,252_2_2
252_2,논리적 사고력은 모든 학문의 기초가 된다.,3,252,252_2_3
252_2,그의 소설은 현실에 기초를 두고 있다.,4,252,252_2_4
253_1,우주 개발/공학/공간/만물/여행/전쟁/물리학,1,253,253_1_1
253_1,우주선/우주론/우주관,2,253,253_1_2
253_1,우주에서 본 지구는 푸르고 아름답다.,3,253,253_1_3
253_1,우주 전체로 보면 인간은 매우 작은 존재에 불과하다.,4,253,253_1_4
254_1,고원 지대/기후,1,254,254_1_1
254_1,드넓은 고원이 펼쳐져 있다,2,254,254_1_2
254_1,이 강은 높은 고원에 원류가 있다.,3,254,254_1_3
255_1,정치/경제/사회/복지/신분/세습/선발/왕위 계승/사회 보장/의료 보장/사회주의/봉건/노예/관료/결혼/교육 제도,1,255,255_1_1
255_1,제도를 만들다/도입하다/유지하다/고치다/개혁하다/철폐하다/혁파하다,2,255,255_1_2
255_1,제도는 좋은데 실제 운영하는 사람이 문제이다.,3,255,255_1_3
256_1,이 옷의 본래 색은 붉은색이다.,1,256,256_1_1
256_1,그는 본래 몸이 튼튼했는데 한 번 병을 앓고 난 후에 쇠약해졌다.,2,256,256_1_2
256_1,이곳은 본래 유명한 관광지였다.,3,256,256_1_3
256_1,그는 본래 꼼꼼한 성격이다.,4,256,256_1_4
256_2,원칙대로라면 본래 참가해야 한다.,1,256,256_2_1
256_2,원칙대로 하자면 본래 정식 서류를 받았어야 한다.,2,256,256_2_2
256_2,본래 이렇게 해야 하는 거다.,3,256,256_2_3
257_1,자세를 고치다/가다듬다/단정히 하다,1,257,257_1_1
